( 1 * ( 0 + ( 0 - 9 ) ) )	1 0 0 9 - + *	-9.0
( ( 2 - 1 ) - ( 2 + 0 ) )	2 1 - 2 0 + -	-1.0
( ( ( 1 - 7 ) - 7 ) + 7 )	1 7 - 7 - 7 +	-6.0
( ( 4 - 0 ) - ( 5 * 0 ) )	4 0 - 5 0 * -	4.0
( 5 - ( 5 * ( 5 / 5 ) ) )	5 5 5 5 / * -	0.0
( 9 + ( 8 * ( 8 / 4 ) ) )	9 8 8 4 / * +	25.0
( 6 * ( 6 / ( 6 * 8 ) ) )	6 6 6 8 * / *	0.75
( 9 - ( 8 * ( 8 - 4 ) ) )	9 8 8 4 - * -	-23.0
( ( ( 7 + 7 ) + 7 ) / 6 )	7 7 + 7 + 6 /	3.5
( 9 * ( 8 - ( 9 + 2 ) ) )	9 8 9 2 + - *	-27.0
( 2 - ( 2 - ( 3 * 2 ) ) )	2 2 3 2 * - -	6.0
( 9 * ( 8 - 4 ) )	9 8 4 - *	36.0
( 5 * ( 5 / 2 ) )	5 5 2 / *	12.5
( 8 / ( 8 + ( 8 * 3 ) ) )	8 8 8 3 * + /	0.25
( ( 4 - 4 ) - ( 4 - 4 ) )	4 4 - 4 4 - -	0.0
( ( 8 * 7 ) * ( 8 * 7 ) )	8 7 * 8 7 * *	3136.0
( ( 1 - 1 ) + ( 1 / 1 ) )	1 1 - 1 1 / +	1.0
( ( ( 3 - 9 ) * 9 ) / 8 )	3 9 - 9 * 8 /	-6.75
( 3 / ( 3 / ( 3 * 7 ) ) )	3 3 3 7 * / /	21.0
( ( 4 * 6 ) + 6 )	4 6 * 6 +	30.0
( ( 2 + 1 ) - ( 2 * 0 ) )	2 1 + 2 0 * -	3.0
( ( ( 5 - 4 ) + 4 ) + 4 )	5 4 - 4 + 4 +	9.0
( ( 1 / 5 ) - 4 )	1 5 / 4 -	-3.8
( ( ( 0 / 2 ) + 3 ) - 3 )	0 2 / 3 + 3 -	0.0
( ( ( 1 / 1 ) / 1 ) * 1 )	1 1 / 1 / 1 *	1.0
( 3 + ( 2 + ( 3 + 5 ) ) )	3 2 3 5 + + +	13.0
( ( 3 / 4 ) / ( 3 * 4 ) )	3 4 / 3 4 * /	0.0625
( ( ( 8 + 3 ) * 2 ) - 3 )	8 3 + 2 * 3 -	19.0
( ( ( 1 + 8 ) + 9 ) * 9 )	1 8 + 9 + 9 *	162.0
( ( ( 9 * 5 ) + 5 ) + 5 )	9 5 * 5 + 5 +	55.0
( 6 / ( 6 * ( 7 - 3 ) ) )	6 6 7 3 - * /	0.25
( ( ( 9 / 9 ) / 8 ) - 8 )	9 9 / 8 / 8 -	-7.875
( ( ( 2 / 2 ) * 2 ) * 3 )	2 2 / 2 * 3 *	6.0
( ( ( 1 - 1 ) * 1 ) * 1 )	1 1 - 1 * 1 *	0.0
( 9 + ( 9 + ( 9 - 6 ) ) )	9 9 9 6 - + +	21.0
( ( ( 0 / 3 ) / 2 ) + 2 )	0 3 / 2 / 2 +	2.0
( ( ( 3 + 7 ) / 6 ) / 6 )	3 7 + 6 / 6 /	0.2777777777777778
( 3 + ( 2 + ( 2 + 4 ) ) )	3 2 2 4 + + +	11.0
( ( 3 + 6 ) * ( 3 - 7 ) )	3 6 + 3 7 - *	-36.0
( ( 7 + 6 ) * ( 7 - 6 ) )	7 6 + 7 6 - *	13.0
( 0 + ( 0 * 0 ) )	0 0 0 * +	0.0
( 9 / ( 9 - ( 9 - 3 ) ) )	9 9 9 3 - - /	3.0
( ( 3 / 6 ) - 7 )	3 6 / 7 -	-6.5
( 1 + ( 0 / ( 1 * 2 ) ) )	1 0 1 2 * / +	1.0
( ( 4 * 0 ) + 1 )	4 0 * 1 +	1.0
( ( ( 1 + 8 ) + 9 ) / 9 )	1 8 + 9 + 9 /	2.0
( ( ( 5 / 7 ) * 6 ) / 6 )	5 7 / 6 * 6 /	0.7142857142857143
( 4 / ( 4 + ( 4 + 3 ) ) )	4 4 4 3 + + /	0.36363636363636365
( ( ( 6 + 4 ) + 4 ) / 4 )	6 4 + 4 + 4 /	3.5
( 2 / ( 2 * ( 2 * 5 ) ) )	2 2 2 5 * * /	0.1
( ( 8 / 5 ) / ( 8 * 4 ) )	8 5 / 8 4 * /	0.05
( ( 6 * 0 ) - 0 )	6 0 * 0 -	0.0
( 5 - ( 4 / ( 5 + 2 ) ) )	5 4 5 2 + / -	4.428571428571429
( ( ( 2 * 3 ) - 3 ) + 2 )	2 3 * 3 - 2 +	5.0
( ( 7 * 2 ) / ( 7 * 2 ) )	7 2 * 7 2 * /	1.0
( ( 1 + 3 ) * ( 1 - 3 ) )	1 3 + 1 3 - *	-8.0
( 8 / ( 9 * ( 9 / 6 ) ) )	8 9 9 6 / * /	0.5925925925925926
( ( 8 - 0 ) * ( 8 + 0 ) )	8 0 - 8 0 + *	64.0
( ( 0 - 6 ) * ( 0 - 7 ) )	0 6 - 0 7 - *	42.0
( 0 + ( 0 / ( 0 + 8 ) ) )	0 0 0 8 + / +	0.0
( ( 3 * 5 ) - ( 3 / 5 ) )	3 5 * 3 5 / -	14.4
( ( ( 6 + 8 ) - 8 ) / 8 )	6 8 + 8 - 8 /	0.75
( 9 * ( 8 + ( 9 * 6 ) ) )	9 8 9 6 * + *	558.0
( ( ( 4 / 3 ) * 3 ) / 2 )	4 3 / 3 * 2 /	2.0
( ( 1 / 7 ) + ( 1 / 7 ) )	1 7 / 1 7 / +	0.2857142857142857
( ( 3 + 2 ) + 2 )	3 2 + 2 +	7.0
( ( 3 + 9 ) * 8 )	3 9 + 8 *	96.0
( 9 * ( 8 + ( 9 - 6 ) ) )	9 8 9 6 - + *	99.0
( 5 / ( 5 + ( 4 * 4 ) ) )	5 5 4 4 * + /	0.23809523809523808
( 3 * ( 2 / ( 3 + 3 ) ) )	3 2 3 3 + / *	1.0
( ( 1 - 6 ) + ( 1 / 6 ) )	1 6 - 1 6 / +	-4.833333333333333
( 1 * ( 0 - ( 1 + 6 ) ) )	1 0 1 6 + - *	-7.0
( ( ( 1 + 9 ) / 9 ) - 8 )	1 9 + 9 / 8 -	-6.888888888888889
( 7 / ( 6 * ( 7 + 0 ) ) )	7 6 7 0 + * /	0.16666666666666666
( 6 - ( 7 / ( 7 - 9 ) ) )	6 7 7 9 - / -	9.5
( 5 + ( 5 + ( 5 / 2 ) ) )	5 5 5 2 / + +	12.5
( ( ( 1 / 5 ) / 5 ) / 5 )	1 5 / 5 / 5 /	0.008
( ( ( 9 + 4 ) + 4 ) / 4 )	9 4 + 4 + 4 /	4.25
( ( ( 6 * 0 ) / 1 ) + 0 )	6 0 * 1 / 0 +	0.0
( ( 4 - 9 ) + 9 )	4 9 - 9 +	4.0
( 0 + ( 0 * ( 0 / 9 ) ) )	0 0 0 9 / * +	0.0
( ( 2 + 2 ) * ( 2 * 3 ) )	2 2 + 2 3 * *	24.0
( 0 - ( 0 - ( 0 + 4 ) ) )	0 0 0 4 + - -	4.0
( ( 4 * 6 ) / 6 )	4 6 * 6 /	4.0
( 5 - ( 4 + ( 5 - 0 ) ) )	5 4 5 0 - + -	-4.0
( 7 * ( 7 + ( 7 + 9 ) ) )	7 7 7 9 + + *	161.0
( ( ( 2 + 2 ) / 2 ) / 3 )	2 2 + 2 / 3 /	0.6666666666666666
( ( 0 - 5 ) * ( 0 - 5 ) )	0 5 - 0 5 - *	25.0
( 5 * ( 5 + 6 ) )	5 5 6 + *	55.0
( 8 * ( 8 - 7 ) )	8 8 7 - *	8.0
( 0 + ( 0 / ( 1 + 2 ) ) )	0 0 1 2 + / +	0.0
( 2 + ( 2 + ( 3 - 3 ) ) )	2 2 3 3 - + +	4.0
( ( ( 1 - 9 ) - 8 ) * 8 )	1 9 - 8 - 8 *	-128.0
( ( ( 5 - 8 ) / 8 ) + 8 )	5 8 - 8 / 8 +	7.625
( ( ( 2 / 8 ) / 8 ) / 8 )	2 8 / 8 / 8 /	0.00390625
( 3 - ( 3 / 8 ) )	3 3 8 / -	2.625
( ( ( 5 * 3 ) * 2 ) - 2 )	5 3 * 2 * 2 -	28.0
( ( ( 0 * 7 ) + 7 ) + 7 )	0 7 * 7 + 7 +	14.0
( ( ( 2 * 5 ) + 4 ) * 4 )	2 5 * 4 + 4 *	56.0
( ( ( 4 + 8 ) - 8 ) - 8 )	4 8 + 8 - 8 -	-4.0
( ( ( 7 / 1 ) * 0 ) + 0 )	7 1 / 0 * 0 +	0.0
( ( 5 / 2 ) / ( 5 * 3 ) )	5 2 / 5 3 * /	0.16666666666666666
( ( ( 1 / 5 ) + 4 ) - 5 )	1 5 / 4 + 5 -	-0.7999999999999998
( ( 0 / 2 ) - ( 0 + 2 ) )	0 2 / 0 2 + -	-2.0
( ( 7 * 0 ) * ( 7 * 1 ) )	7 0 * 7 1 * *	0.0
( ( ( 2 + 2 ) * 3 ) / 3 )	2 2 + 3 * 3 /	4.0
( ( 3 / 7 ) * 7 )	3 7 / 7 *	3.0
( 3 - ( 2 / ( 3 * 3 ) ) )	3 2 3 3 * / -	2.7777777777777777
( ( ( 8 + 7 ) - 6 ) - 7 )	8 7 + 6 - 7 -	2.0
( ( 3 - 5 ) * ( 2 - 4 ) )	3 5 - 2 4 - *	4.0
( ( ( 0 + 7 ) + 6 ) - 6 )	0 7 + 6 + 6 -	7.0
( ( ( 5 * 6 ) / 6 ) * 6 )	5 6 * 6 / 6 *	30.0
( 6 * ( 6 / ( 6 + 5 ) ) )	6 6 6 5 + / *	3.2727272727272725
( ( ( 0 + 6 ) / 6 ) / 7 )	0 6 + 6 / 7 /	0.14285714285714285
( 7 - ( 7 + ( 7 / 9 ) ) )	7 7 7 9 / + -	-0.7777777777777777
( ( ( 6 * 0 ) * 0 ) * 1 )	6 0 * 0 * 1 *	0.0
( 7 - ( 7 * ( 7 / 6 ) ) )	7 7 7 6 / * -	-1.1666666666666679
( 2 * ( 2 * ( 3 * 3 ) ) )	2 2 3 3 * * *	36.0
( ( ( 6 - 4 ) + 5 ) - 5 )	6 4 - 5 + 5 -	2.0
( ( 0 / 7 ) - ( 0 - 6 ) )	0 7 / 0 6 - -	6.0
( ( 4 / 2 ) * ( 4 * 2 ) )	4 2 / 4 2 * *	16.0
( ( 4 / 9 ) + ( 4 + 9 ) )	4 9 / 4 9 + +	13.444444444444445
( ( ( 3 - 9 ) / 9 ) * 8 )	3 9 - 9 / 8 *	-5.333333333333333
( ( ( 5 * 2 ) + 2 ) / 2 )	5 2 * 2 + 2 /	6.0
( ( ( 0 + 0 ) - 1 ) / 1 )	0 0 + 1 - 1 /	-1.0
( ( 9 - 2 ) - ( 9 * 2 ) )	9 2 - 9 2 * -	-11.0
( ( 4 - 3 ) + ( 5 - 3 ) )	4 3 - 5 3 - +	3.0
( ( 9 - 9 ) / ( 9 * 8 ) )	9 9 - 9 8 * /	0.0
( ( ( 3 * 2 ) / 2 ) - 2 )	3 2 * 2 / 2 -	1.0
( ( ( 1 * 3 ) - 3 ) + 3 )	1 3 * 3 - 3 +	3.0
( ( ( 5 / 3 ) + 2 ) - 3 )	5 3 / 2 + 3 -	0.666666666666667
( 7 + ( 7 * ( 7 + 6 ) ) )	7 7 7 6 + * +	98.0
( 5 * ( 4 + ( 5 + 9 ) ) )	5 4 5 9 + + *	90.0
( ( ( 0 + 2 ) - 3 ) / 2 )	0 2 + 3 - 2 /	-0.5
( 0 / ( 1 / ( 1 - 7 ) ) )	0 1 1 7 - / /	-0.0
( ( 4 / 4 ) - 4 )	4 4 / 4 -	-3.0
( ( ( 5 + 2 ) / 2 ) - 2 )	5 2 + 2 / 2 -	1.5
( ( 4 + 6 ) * ( 5 + 6 ) )	4 6 + 5 6 + *	110.0
( ( 4 - 3 ) + ( 4 * 3 ) )	4 3 - 4 3 * +	13.0
( 8 * ( 9 * ( 9 - 2 ) ) )	8 9 9 2 - * *	504.0
( ( ( 5 / 1 ) + 1 ) - 0 )	5 1 / 1 + 0 -	6.0
( 3 / ( 3 + ( 3 * 0 ) ) )	3 3 3 0 * + /	1.0
( 8 * ( 9 * ( 9 / 6 ) ) )	8 9 9 6 / * *	108.0
( ( ( 0 + 9 ) - 8 ) - 9 )	0 9 + 8 - 9 -	-8.0
( 2 / ( 3 * ( 3 + 1 ) ) )	2 3 3 1 + * /	0.16666666666666666
( ( 2 - 5 ) + ( 3 / 5 ) )	2 5 - 3 5 / +	-2.4
( ( ( 4 - 5 ) + 5 ) / 5 )	4 5 - 5 + 5 /	0.8
( ( ( 0 - 8 ) * 8 ) / 8 )	0 8 - 8 * 8 /	-8.0
( ( ( 6 + 5 ) / 4 ) / 5 )	6 5 + 4 / 5 /	0.55
( ( 9 + 4 ) / ( 9 - 4 ) )	9 4 + 9 4 - /	2.6
( ( 1 - 4 ) - ( 1 / 4 ) )	1 4 - 1 4 / -	-3.25
( ( ( 1 * 8 ) + 9 ) + 8 )	1 8 * 9 + 8 +	25.0
( 8 * ( 8 - ( 8 / 1 ) ) )	8 8 8 1 / - *	0.0
( 7 - ( 7 * ( 7 / 2 ) ) )	7 7 7 2 / * -	-17.5
( 6 + ( 6 * ( 6 / 2 ) ) )	6 6 6 2 / * +	24.0
( ( ( 5 - 3 ) / 2 ) * 3 )	5 3 - 2 / 3 *	3.0
( ( ( 2 / 6 ) + 6 ) / 6 )	2 6 / 6 + 6 /	1.0555555555555556
( ( ( 2 + 7 ) * 7 ) * 7 )	2 7 + 7 * 7 *	441.0
( 2 / ( 2 + ( 2 - 7 ) ) )	2 2 2 7 - + /	-0.6666666666666666
( 8 + ( 8 / ( 9 - 4 ) ) )	8 8 9 4 - / +	9.6
( ( ( 6 / 4 ) * 4 ) / 5 )	6 4 / 4 * 5 /	1.2
( 5 - ( 5 * ( 5 - 8 ) ) )	5 5 5 8 - * -	20.0
( ( 0 / 1 ) * ( 1 / 1 ) )	0 1 / 1 1 / *	0.0
( ( ( 3 * 6 ) / 6 ) * 7 )	3 6 * 6 / 7 *	21.0
( ( 1 + 1 ) * ( 1 * 1 ) )	1 1 + 1 1 * *	2.0
( ( ( 8 - 4 ) - 4 ) / 5 )	8 4 - 4 - 5 /	0.0
( ( 3 / 4 ) / ( 3 / 4 ) )	3 4 / 3 4 / /	1.0
( ( 9 / 9 ) - ( 9 + 8 ) )	9 9 / 9 8 + -	-16.0
( ( ( 1 / 6 ) - 6 ) / 6 )	1 6 / 6 - 6 /	-0.9722222222222222
( ( 1 * 2 ) / 3 )	1 2 * 3 /	0.6666666666666666
( ( ( 8 + 8 ) / 9 ) * 9 )	8 8 + 9 / 9 *	16.0
( ( 4 - 1 ) - ( 4 + 1 ) )	4 1 - 4 1 + -	-2.0
( 3 + ( 3 - ( 3 - 9 ) ) )	3 3 3 9 - - +	12.0
( ( ( 7 / 7 ) / 7 ) - 7 )	7 7 / 7 / 7 -	-6.857142857142857
( 4 - ( 4 * ( 5 + 6 ) ) )	4 4 5 6 + * -	-40.0
( ( 2 / 5 ) / 5 )	2 5 / 5 /	0.08
( ( ( 8 - 8 ) / 9 ) - 8 )	8 8 - 9 / 8 -	-8.0
( ( 8 * 6 ) / ( 8 * 6 ) )	8 6 * 8 6 * /	1.0
( ( ( 7 * 0 ) - 0 ) * 1 )	7 0 * 0 - 1 *	0.0
( ( 4 - 3 ) + ( 5 * 3 ) )	4 3 - 5 3 * +	16.0
( ( ( 0 * 5 ) * 4 ) * 4 )	0 5 * 4 * 4 *	0.0
( ( ( 0 * 3 ) * 3 ) * 2 )	0 3 * 3 * 2 *	0.0
( ( 0 - 3 ) + ( 0 + 3 ) )	0 3 - 0 3 + +	0.0
( 7 * ( 6 / ( 7 - 1 ) ) )	7 6 7 1 - / *	7.0
( 1 / ( 1 / ( 1 + 2 ) ) )	1 1 1 2 + / /	3.0
( ( ( 2 + 3 ) * 2 ) - 2 )	2 3 + 2 * 2 -	8.0
( ( ( 4 - 3 ) - 3 ) + 2 )	4 3 - 3 - 2 +	0.0
( ( 7 - 3 ) + ( 6 * 3 ) )	7 3 - 6 3 * +	22.0
( 4 * ( 4 - ( 4 * 4 ) ) )	4 4 4 4 * - *	-48.0
( ( ( 9 - 4 ) + 4 ) + 5 )	9 4 - 4 + 5 +	14.0
( ( 1 - 5 ) / ( 1 + 5 ) )	1 5 - 1 5 + /	-0.6666666666666666
( 4 + ( 4 * 5 ) )	4 4 5 * +	24.0
( 4 / ( 5 - ( 5 * 5 ) ) )	4 5 5 5 * - /	-0.2
( ( ( 2 + 4 ) - 5 ) - 5 )	2 4 + 5 - 5 -	-4.0
( 8 * ( 9 + ( 9 / 7 ) ) )	8 9 9 7 / + *	82.28571428571429
( 1 - ( 0 / 5 ) )	1 0 5 / -	1.0
( 2 - ( 2 + ( 2 / 9 ) ) )	2 2 2 9 / + -	-0.22222222222222232
( 8 - ( 8 * ( 8 * 8 ) ) )	8 8 8 8 * * -	-504.0
( ( 9 * 7 ) / ( 9 - 7 ) )	9 7 * 9 7 - /	31.5
( ( ( 6 + 4 ) * 4 ) + 4 )	6 4 + 4 * 4 +	44.0
( ( ( 6 * 1 ) * 1 ) + 1 )	6 1 * 1 * 1 +	7.0
( 9 + 1 )	9 1 +	10.0
( ( ( 8 * 8 ) / 8 ) - 9 )	8 8 * 8 / 9 -	-1.0
( 5 + ( 5 / 4 ) )	5 5 4 / +	6.25
( 3 - ( 2 / 4 ) )	3 2 4 / -	2.5
( ( ( 6 * 6 ) + 6 ) - 6 )	6 6 * 6 + 6 -	36.0
( 5 * ( 4 * ( 5 * 2 ) ) )	5 4 5 2 * * *	200.0
( 5 + ( 4 / ( 5 - 4 ) ) )	5 4 5 4 - / +	9.0
( ( 5 / 2 ) + 3 )	5 2 / 3 +	5.5
( ( ( 8 / 5 ) - 5 ) + 4 )	8 5 / 5 - 4 +	0.6000000000000001
( 3 * ( 3 * ( 3 - 1 ) ) )	3 3 3 1 - * *	18.0
( 9 * ( 8 * ( 9 + 5 ) ) )	9 8 9 5 + * *	1008.0
( ( 4 * 3 ) / ( 5 * 2 ) )	4 3 * 5 2 * /	1.2
( ( 9 / 8 ) * ( 9 * 9 ) )	9 8 / 9 9 * *	91.125
( 0 * ( 0 - ( 0 + 2 ) ) )	0 0 0 2 + - *	0.0
( ( ( 5 * 3 ) + 3 ) * 3 )	5 3 * 3 + 3 *	54.0
( ( ( 0 - 9 ) / 8 ) - 8 )	0 9 - 8 / 8 -	-9.125
( 7 + ( 7 / ( 7 + 5 ) ) )	7 7 7 5 + / +	7.583333333333333
( ( 1 + 4 ) * 5 )	1 4 + 5 *	25.0
( 9 / ( 8 / ( 9 + 4 ) ) )	9 8 9 4 + / /	14.625
( 4 + ( 4 * 8 ) )	4 4 8 * +	36.0
( ( 4 - 0 ) * ( 4 - 0 ) )	4 0 - 4 0 - *	16.0
( ( 3 * 7 ) / ( 3 * 6 ) )	3 7 * 3 6 * /	1.1666666666666667
( 0 + ( 1 / ( 0 - 5 ) ) )	0 1 0 5 - / +	-0.2
( 6 + ( 6 + ( 6 / 9 ) ) )	6 6 6 9 / + +	12.666666666666668
( ( ( 1 / 8 ) * 9 ) / 8 )	1 8 / 9 * 8 /	0.140625
( 4 * ( 5 / ( 5 * 3 ) ) )	4 5 5 3 * / *	1.3333333333333333
( ( 7 / 3 ) * ( 7 / 3 ) )	7 3 / 7 3 / *	5.4444444444444455
( ( ( 3 * 3 ) - 3 ) + 3 )	3 3 * 3 - 3 +	9.0
( 7 * ( 7 / ( 6 / 9 ) ) )	7 7 6 9 / / *	73.5
( ( ( 3 - 0 ) + 0 ) - 0 )	3 0 - 0 + 0 -	3.0
( ( ( 5 / 7 ) + 6 ) - 6 )	5 7 / 6 + 6 -	0.7142857142857144
( ( 4 - 1 ) / 1 )	4 1 - 1 /	3.0
( ( 8 + 2 ) - ( 8 / 2 ) )	8 2 + 8 2 / -	6.0
( ( ( 0 / 2 ) * 2 ) * 2 )	0 2 / 2 * 2 *	0.0
( 6 - ( 6 + 3 ) )	6 6 3 + -	-3.0
( ( ( 0 / 5 ) + 4 ) * 5 )	0 5 / 4 + 5 *	20.0
( ( 8 - 2 ) * ( 9 - 2 ) )	8 2 - 9 2 - *	42.0
( ( 9 + 5 ) - ( 8 - 4 ) )	9 5 + 8 4 - -	10.0
( 5 * ( 4 - ( 4 * 6 ) ) )	5 4 4 6 * - *	-100.0
( 6 + ( 7 / ( 7 + 8 ) ) )	6 7 7 8 + / +	6.466666666666667
( 6 * ( 6 + ( 7 * 0 ) ) )	6 6 7 0 * + *	36.0
( 6 - ( 6 / 4 ) )	6 6 4 / -	4.5
( ( 6 * 4 ) + ( 6 - 4 ) )	6 4 * 6 4 - +	26.0
( ( 6 * 7 ) * ( 6 + 7 ) )	6 7 * 6 7 + *	546.0
( 9 / ( 9 - 4 ) )	9 9 4 - /	1.8
( ( 2 + 1 ) + ( 2 - 1 ) )	2 1 + 2 1 - +	4.0
( ( 5 / 6 ) / ( 5 - 6 ) )	5 6 / 5 6 - /	-0.8333333333333334
( ( ( 0 + 7 ) / 6 ) * 7 )	0 7 + 6 / 7 *	8.166666666666668
( ( ( 2 - 5 ) / 5 ) - 5 )	2 5 - 5 / 5 -	-5.6
( ( ( 5 / 3 ) * 3 ) * 3 )	5 3 / 3 * 3 *	15.0
( 4 + ( 4 - ( 5 * 2 ) ) )	4 4 5 2 * - +	-2.0
( ( ( 4 / 5 ) / 5 ) - 5 )	4 5 / 5 / 5 -	-4.84
( ( 7 * 0 ) - ( 7 / 1 ) )	7 0 * 7 1 / -	-7.0
( 9 / ( 8 + ( 8 * 4 ) ) )	9 8 8 4 * + /	0.225
( ( 6 * 0 ) / ( 7 + 1 ) )	6 0 * 7 1 + /	0.0
( ( ( 3 / 1 ) - 1 ) - 1 )	3 1 / 1 - 1 -	1.0
( ( ( 7 * 3 ) * 3 ) - 3 )	7 3 * 3 * 3 -	60.0
( ( ( 3 / 9 ) * 9 ) * 8 )	3 9 / 9 * 8 *	24.0
( ( 1 * 4 ) / ( 1 / 4 ) )	1 4 * 1 4 / /	16.0
( 7 + 9 )	7 9 +	16.0
( ( ( 3 * 4 ) + 4 ) * 4 )	3 4 * 4 + 4 *	64.0
( ( ( 2 * 1 ) - 0 ) - 1 )	2 1 * 0 - 1 -	1.0
( 3 * ( 3 - 7 ) )	3 3 7 - *	-12.0
( 3 * ( 3 + ( 3 - 4 ) ) )	3 3 3 4 - + *	6.0
( ( 3 * 2 ) / ( 3 + 2 ) )	3 2 * 3 2 + /	1.2
( 1 * ( 1 - 8 ) )	1 1 8 - *	-7.0
( ( 7 / 3 ) / ( 7 / 3 ) )	7 3 / 7 3 / /	1.0
( 1 / ( 1 + ( 0 - 9 ) ) )	1 1 0 9 - + /	-0.125
( ( ( 7 / 7 ) + 6 ) * 7 )	7 7 / 6 + 7 *	49.0
( ( ( 1 * 3 ) - 3 ) - 3 )	1 3 * 3 - 3 -	-3.0
( ( ( 5 - 9 ) / 9 ) / 9 )	5 9 - 9 / 9 /	-0.04938271604938271
( 6 - ( 7 * ( 7 / 9 ) ) )	6 7 7 9 / * -	0.5555555555555554
( 1 + ( 1 - ( 1 * 9 ) ) )	1 1 1 9 * - +	-7.0
( 8 - ( 8 * ( 8 / 1 ) ) )	8 8 8 1 / * -	-56.0
( 5 / ( 4 - ( 5 - 0 ) ) )	5 4 5 0 - - /	-5.0
( 3 / ( 3 - ( 3 + 1 ) ) )	3 3 3 1 + - /	-3.0
( 7 / ( 7 * ( 7 * 3 ) ) )	7 7 7 3 * * /	0.047619047619047616
( 1 / ( 1 - ( 1 - 1 ) ) )	1 1 1 1 - - /	1.0
( ( 7 - 0 ) * ( 6 * 1 ) )	7 0 - 6 1 * *	42.0
( 8 - ( 9 - ( 9 * 4 ) ) )	8 9 9 4 * - -	35.0
( ( 3 / 6 ) / ( 3 * 7 ) )	3 6 / 3 7 * /	0.023809523809523808
( ( ( 9 + 8 ) - 8 ) * 9 )	9 8 + 8 - 9 *	81.0
( 4 - ( 5 - ( 5 - 1 ) ) )	4 5 5 1 - - -	3.0
( 1 * ( 0 - ( 0 / 5 ) ) )	1 0 0 5 / - *	0.0
( 3 - ( 2 * ( 3 - 1 ) ) )	3 2 3 1 - * -	-1.0
( 1 * ( 0 / ( 1 - 2 ) ) )	1 0 1 2 - / *	-0.0
( 6 + ( 6 + ( 6 - 4 ) ) )	6 6 6 4 - + +	14.0
( ( 4 + 9 ) / ( 4 + 9 ) )	4 9 + 4 9 + /	1.0
( ( ( 7 - 7 ) * 7 ) + 6 )	7 7 - 7 * 6 +	6.0
( 6 / ( 7 / ( 7 * 8 ) ) )	6 7 7 8 * / /	48.0
( ( 4 + 2 ) / ( 4 * 2 ) )	4 2 + 4 2 * /	0.75
( ( ( 1 / 4 ) * 5 ) - 5 )	1 4 / 5 * 5 -	-3.75
( ( ( 4 + 8 ) * 8 ) + 9 )	4 8 + 8 * 9 +	105.0
( 5 - ( 5 + ( 5 / 8 ) ) )	5 5 5 8 / + -	-0.625
( ( ( 1 * 2 ) * 3 ) + 2 )	1 2 * 3 * 2 +	8.0
( ( 5 / 3 ) + ( 4 * 3 ) )	5 3 / 4 3 * +	13.666666666666666
( 9 * ( 8 + ( 9 + 2 ) ) )	9 8 9 2 + + *	171.0
( ( 7 - 5 ) * ( 7 / 5 ) )	7 5 - 7 5 / *	2.8
( ( ( 8 / 3 ) - 2 ) + 3 )	8 3 / 2 - 3 +	3.6666666666666665
( ( 6 * 0 ) * ( 7 + 0 ) )	6 0 * 7 0 + *	0.0
( 2 + ( 3 + ( 2 * 4 ) ) )	2 3 2 4 * + +	13.0
( ( ( 6 * 9 ) / 9 ) + 9 )	6 9 * 9 / 9 +	15.0
( ( ( 9 * 1 ) / 1 ) / 1 )	9 1 * 1 / 1 /	9.0
( 0 + ( 0 * ( 0 / 3 ) ) )	0 0 0 3 / * +	0.0
( ( 8 - 2 ) + ( 8 + 2 ) )	8 2 - 8 2 + +	16.0
( ( ( 1 + 8 ) - 8 ) * 8 )	1 8 + 8 - 8 *	8.0
( ( ( 0 / 5 ) / 5 ) - 4 )	0 5 / 5 / 4 -	-4.0
( 4 - ( 4 * ( 4 + 5 ) ) )	4 4 4 5 + * -	-32.0
( 8 - ( 8 * ( 9 * 4 ) ) )	8 8 9 4 * * -	-280.0
( ( ( 0 * 7 ) / 7 ) / 6 )	0 7 * 7 / 6 /	0.0
( ( ( 1 + 5 ) + 5 ) / 4 )	1 5 + 5 + 4 /	2.75
( ( ( 8 - 4 ) * 4 ) * 4 )	8 4 - 4 * 4 *	64.0
( ( ( 8 * 4 ) * 4 ) - 4 )	8 4 * 4 * 4 -	124.0
( ( ( 6 + 0 ) * 1 ) / 1 )	6 0 + 1 * 1 /	6.0
( ( 7 * 1 ) * ( 7 + 0 ) )	7 1 * 7 0 + *	49.0
( 6 + ( 6 + 5 ) )	6 6 5 + +	17.0
( ( ( 2 / 2 ) + 3 ) * 2 )	2 2 / 3 + 2 *	8.0
( 4 * ( 4 - ( 4 / 6 ) ) )	4 4 4 6 / - *	13.333333333333334
( ( ( 5 - 0 ) * 1 ) - 1 )	5 0 - 1 * 1 -	4.0
( ( 7 / 3 ) - ( 6 - 3 ) )	7 3 / 6 3 - -	-0.6666666666666665
( ( ( 4 + 3 ) + 2 ) / 2 )	4 3 + 2 + 2 /	4.5
( ( 7 * 2 ) - ( 7 / 2 ) )	7 2 * 7 2 / -	10.5
( ( 9 * 9 ) * ( 9 + 8 ) )	9 9 * 9 8 + *	1377.0
( 3 + ( 2 + ( 3 / 3 ) ) )	3 2 3 3 / + +	6.0
( ( ( 3 * 6 ) * 6 ) + 7 )	3 6 * 6 * 7 +	115.0
( ( ( 7 / 1 ) * 0 ) + 1 )	7 1 / 0 * 1 +	1.0
( ( ( 0 + 2 ) + 2 ) - 3 )	0 2 + 2 + 3 -	1.0
